epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
1e-06, 65536, 1, TaskBased, 2, 52.8176, 0.981067, 8.08831
1e-06, 65536, 1, TaskBased, 3, 52.8176, 0.981067, 8.08918
1e-06, 65536, 1, TaskBased, 4, 52.8176, 0.981067, 8.08861
1e-06, 65536, 1, TaskBased, 5, 52.8176, 0.981067, 8.08714
1e-06, 65536, 1, TaskBased, 6, 52.8176, 0.981067, 8.08848
1e-06, 65536, 1, TaskBased, 7, 52.8176, 0.981067, 8.08728
1e-06, 65536, 1, TaskBased, 8, 52.8176, 0.981067, 8.09436
1e-06, 65536, 1, TaskBased, mean, N.A, N.A, 8.09038
1e-06, 65536, 1, TaskBased, stddev, N.A, N.A, 0.00574173
1e-06, 131072, 1, Classic, 0, 96.1094, 0.989595, 17.8831
1e-06, 131072, 1, Classic, 1, 96.1094, 0.989595, 17.87
1e-06, 131072, 1, Classic, 2, 96.1094, 0.989595, 17.873
1e-06, 131072, 1, Classic, 3, 96.1094, 0.989595, 17.8916
1e-06, 131072, 1, Classic, 4, 96.1094, 0.989595, 17.8715
1e-06, 131072, 1, Classic, 5, 96.1094, 0.989595, 17.8924
1e-06, 131072, 1, Classic, 6, 96.1094, 0.989595, 17.8697
1e-06, 131072, 1, Classic, 7, 96.1094, 0.989595, 17.8688
1e-06, 131072, 1, Classic, 8, 96.1094, 0.989595, 17.8812
1e-06, 131072, 1, Classic, mean, N.A, N.A, 17.8779
1e-06, 131072, 1, Classic, stddev, N.A, N.A, 0.00944684
1e-06, 131072, 1, TaskBased, 0, 96.1094, 0.989595, 17.9548
1e-06, 131072, 1, TaskBased, 1, 96.1094, 0.989595, 17.9509
1e-06, 131072, 1, TaskBased, 2, 96.1094, 0.989595, 17.9575
1e-06, 131072, 1, TaskBased, 3, 96.1094, 0.989595, 17.9526
1e-06, 131072, 1, TaskBased, 4, 96.1094, 0.989595, 17.9623
1e-06, 131072, 1, TaskBased, 5, 96.1094, 0.989595, 17.9732
1e-06, 131072, 1, TaskBased, 6, 96.1094, 0.989595, 17.9768
1e-06, 131072, 1, TaskBased, 7, 96.1094, 0.989595, 17.9778
1e-06, 131072, 1, TaskBased, 8, 96.1094, 0.989595, 17.9584
1e-06, 131072, 1, TaskBased, mean, N.A, N.A, 17.9627
1e-06, 131072, 1, TaskBased, stddev, N.A, N.A, 0.0105117
1e-06, 262144, 1, Classic, 0, 173.924, 0.99425, 39.9989
1e-06, 262144, 1, Classic, 1, 173.924, 0.99425, 39.9367
1e-06, 262144, 1, Classic, 2, 173.924, 0.99425, 39.9491
1e-06, 262144, 1, Classic, 3, 173.924, 0.99425, 39.9305
1e-06, 262144, 1, Classic, 4, 173.924, 0.99425, 39.9672
1e-06, 262144, 1, Classic, 5, 173.924, 0.99425, 39.9548
1e-06, 262144, 1, Classic, 6, 173.924, 0.99425, 39.9369
1e-06, 262144, 1, Classic, 7, 173.924, 0.99425, 39.9267
1e-06, 262144, 1, Classic, 8, 173.924, 0.99425, 39.9566
1e-06, 262144, 1, Classic, mean, N.A, N.A, 39.9508
1e-06, 262144, 1, Classic, stddev, N.A, N.A, 0.0224106
1e-06, 262144, 1, TaskBased, 0, 173.924, 0.99425, 40.1046
1e-06, 262144, 1, TaskBased, 1, 173.924, 0.99425, 40.1227
1e-06, 262144, 1, TaskBased, 2, 173.924, 0.99425, 40.1079
1e-06, 262144, 1, TaskBased, 3, 173.924, 0.99425, 40.1183
1e-06, 262144, 1, TaskBased, 4, 173.924, 0.99425, 40.1
1e-06, 262144, 1, TaskBased, 5, 173.924, 0.99425, 40.0951
1e-06, 262144, 1, TaskBased, 6, 173.924, 0.99425, 40.0938
1e-06, 262144, 1, TaskBased, 7, 173.924, 0.99425, 40.1426
1e-06, 262144, 1, TaskBased, 8, 173.924, 0.99425, 40.1816
1e-06, 262144, 1, TaskBased, mean, N.A, N.A, 40.1185
1e-06, 262144, 1, TaskBased, stddev, N.A, N.A, 0.0282417
1e-06, 524288, 1, Classic, 0, 316.823, 0.996844, 87.8547
1e-06, 524288, 1, Classic, 1, 316.823, 0.996844, 87.8498
1e-06, 524288, 1, Classic, 2, 316.823, 0.996844, 87.8415
1e-06, 524288, 1, Classic, 3, 316.823, 0.996844, 87.8936
1e-06, 524288, 1, Classic, 4, 316.823, 0.996844, 87.8651
1e-06, 524288, 1, Classic, 5, 316.823, 0.996844, 87.9201
1e-06, 524288, 1, Classic, 6, 316.823, 0.996844, 87.9241
1e-06, 524288, 1, Classic, 7, 316.823, 0.996844, 87.9015
1e-06, 524288, 1, Classic, 8, 316.823, 0.996844, 87.9192
1e-06, 524288, 1, Classic, mean, N.A, N.A, 87.8855
1e-06, 524288, 1, Classic, stddev, N.A, N.A, 0.0330079
1e-06, 524288, 1, TaskBased, 0, 316.823, 0.996844, 88.0725
1e-06, 524288, 1, TaskBased, 1, 316.823, 0.996844, 88.0991
1e-06, 524288, 1, TaskBased, 2, 316.823, 0.996844, 88.1148
1e-06, 524288, 1, TaskBased, 3, 316.823, 0.996844, 88.1369
1e-06, 524288, 1, TaskBased, 4, 316.823, 0.996844, 88.1132
1e-06, 524288, 1, TaskBased, 5, 316.823, 0.996844, 88.1161
1e-06, 524288, 1, TaskBased, 6, 316.823, 0.996844, 88.1194
1e-06, 524288, 1, TaskBased, 7, 316.823, 0.996844, 88.1614
1e-06, 524288, 1, TaskBased, 8, 316.823, 0.996844, 88.2142
1e-06, 524288, 1, TaskBased, mean, N.A, N.A, 88.1275
1e-06, 524288, 1, TaskBased, stddev, N.A, N.A, 0.0405392
0.0001, 32768, 1, Classic, 0, 46.0398, 0.97828, 1.95231
0.0001, 32768, 1, Classic, 1, 46.0398, 0.97828, 1.95118
0.0001, 32768, 1, Classic, 2, 46.0398, 0.97828, 1.9508
0.0001, 32768, 1, Classic, 3, 46.0398, 0.97828, 1.95126
0.0001, 32768, 1, Classic, 4, 46.0398, 0.97828, 1.95075
0.0001, 32768, 1, Classic, 5, 46.0398, 0.97828, 1.95117
0.0001, 32768, 1, Classic, 6, 46.0398, 0.97828, 1.95168
0.0001, 32768, 1, Classic, 7, 46.0398, 0.97828, 1.95086
0.0001, 32768, 1, Classic, 8, 46.0398, 0.97828, 1.95066
0.0001, 32768, 1, Classic, mean, N.A, N.A, 1.95119
0.0001, 32768, 1, Classic, stddev, N.A, N.A, 0.000528703
0.0001, 32768, 1, TaskBased, 0, 46.0398, 0.97828, 1.96915
0.0001, 32768, 1, TaskBased, 1, 46.0398, 0.97828, 1.96999
0.0001, 32768, 1, TaskBased, 2, 46.0398, 0.97828, 1.96997
0.0001, 32768, 1, TaskBased, 3, 46.0398, 0.97828, 1.96978
0.0001, 32768, 1, TaskBased, 4, 46.0398, 0.97828, 1.97004
0.0001, 32768, 1, TaskBased, 5, 46.0398, 0.97828, 1.97018
0.0001, 32768, 1, TaskBased, 6, 46.0398, 0.97828, 1.96991
0.0001, 32768, 1, TaskBased, 7, 46.0398, 0.97828, 1.96973
0.0001, 32768, 1, TaskBased, 8, 46.0398, 0.97828, 1.96973
0.0001, 32768, 1, TaskBased, mean, N.A, N.A, 1.96983
0.0001, 32768, 1, TaskBased, stddev, N.A, N.A, 0.000297139
0.0001, 65536, 1, Classic, 0, 82.6103, 0.987895, 4.37852
0.0001, 65536, 1, Classic, 1, 82.6103, 0.987895, 4.37207
0.0001, 65536, 1, Classic, 2, 82.6103, 0.987895, 4.37165
0.0001, 65536, 1, Classic, 3, 82.6103, 0.987895, 4.39146
0.0001, 65536, 1, Classic, 4, 82.6103, 0.987895, 4.3718
0.0001, 65536, 1, Classic, 5, 82.6103, 0.987895, 4.37301
0.0001, 65536, 1, Classic, 6, 82.6103, 0.987895, 4.37125
0.0001, 65536, 1, Classic, 7, 82.6103, 0.987895, 4.372
0.0001, 65536, 1, Classic, 8, 82.6103, 0.987895, 4.37169
0.0001, 65536, 1, Classic, mean, N.A, N.A, 4.37483
0.0001, 65536, 1, Classic, stddev, N.A, N.A, 0.00662326
0.0001, 65536, 1, TaskBased, 0, 82.6103, 0.987895, 4.40802
0.0001, 65536, 1, TaskBased, 1, 82.6103, 0.987895, 4.40874
0.0001, 65536, 1, TaskBased, 2, 82.6103, 0.987895, 4.40862
0.0001, 65536, 1, TaskBased, 3, 82.6103, 0.987895, 4.4087
0.0001, 65536, 1, TaskBased, 4, 82.6103, 0.987895, 4.40745
0.0001, 65536, 1, TaskBased, 5, 82.6103, 0.987895, 4.40849
0.0001, 65536, 1, TaskBased, 6, 82.6103, 0.987895, 4.40858
0.0001, 65536, 1, TaskBased, 7, 82.6103, 0.987895, 4.41914
