epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
0.0001, 524288, 4, Classic, 0, 502.238, 0.998009, 12.792
0.0001, 524288, 4, Classic, 1, 502.238, 0.998009, 13.1487
0.0001, 524288, 4, Classic, 2, 502.238, 0.998009, 13.0011
0.0001, 524288, 4, Classic, 3, 502.238, 0.998009, 12.9954
0.0001, 524288, 4, Classic, 4, 502.238, 0.998009, 13.1319
0.0001, 524288, 4, Classic, 5, 502.238, 0.998009, 13.008
0.0001, 524288, 4, Classic, 6, 502.238, 0.998009, 13.1828
0.0001, 524288, 4, Classic, 7, 502.238, 0.998009, 13.1518
0.0001, 524288, 4, Classic, 8, 502.238, 0.998009, 13.2411
0.0001, 524288, 4, Classic, mean, N.A, N.A, 13.0725
0.0001, 524288, 4, Classic, stddev, N.A, N.A, 0.136976
0.0001, 524288, 8, Classic, 0, 502.238, 0.998009, 8.37527
0.0001, 524288, 8, Classic, 1, 502.238, 0.998009, 8.28385
0.0001, 524288, 8, Classic, 2, 502.238, 0.998009, 8.40294
0.0001, 524288, 8, Classic, 3, 502.238, 0.998009, 8.25103
0.0001, 524288, 8, Classic, 4, 502.238, 0.998009, 8.30044
0.0001, 524288, 8, Classic, 5, 502.238, 0.998009, 8.32411
0.0001, 524288, 8, Classic, 6, 502.238, 0.998009, 8.21368
0.0001, 524288, 8, Classic, 7, 502.238, 0.998009, 8.14365
0.0001, 524288, 8, Classic, 8, 502.238, 0.998009, 8.36218
0.0001, 524288, 8, Classic, mean, N.A, N.A, 8.29524
0.0001, 524288, 8, Classic, stddev, N.A, N.A, 0.0829623
0.0001, 524288, 16, Classic, 0, 502.238, 0.998009, 8.03076
0.0001, 524288, 16, Classic, 1, 502.238, 0.998009, 7.99924
0.0001, 524288, 16, Classic, 2, 502.238, 0.998009, 8.09384
0.0001, 524288, 16, Classic, 3, 502.238, 0.998009, 7.82817
